Year,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0
1982,5370411.0,6969977.0,6888193.0,9326962.0,9102417.0,8684999.0,9493342.0,9031527.0,8505339.0,8440846.0,7083137.0,7262713.0,6267883.0,5973414.0,5892369.0,5388703.0,5014339.0,4818792.0,4541748.0,4728874.0,4658491.0,4389558.0,4386517.0,4446933.0,4493751.0,4548128.0
1987,11999000.0,11890600.0,12380100.0,13334200.0,7938800.0,5724700.0,6761700.0,6920000.0,8982800.0,8968700.0,8421200.0,9314100.0,8815200.0,8396900.0,8248300.0,7092300.0,7179200.0,6360000.0,5914600.0,5934900.0,5284600.0,5015800.0,4718500.0,4523100.0,4714100.0,4571500.0
1990,13335020.0,11965751.0,11132124.0,12250527.0,11926749.0,12328474.0,13060283.0,7783117.0,5655919.0,6923442.0,6843038.0,9053122.0,8821542.0,8528430.0,9325690.0,8878360.0,8355542.0,8182775.0,7040598.0,7299389.0,6205339.0,5896378.0,5686196.0,5284385.0,4983328.0,4702941.0
2000,9376763.0,9312246.0,8811470.0,10056601.0,10369689.0,11200062.0,11507384.0,12065763.0,12228609.0,13615977.0,12201229.0,13456356.0,10602870.0,12077410.0,12004515.0,11769462.0,13499728.0,10123726.0,5608473.0,7075739.0,6239911.0,8150205.0,9109149.0,8424754.0,8961850.0,8988462.0
2010,13198894.0,12193044.0,12819413.0,11366731.0,9963699.0,9829885.0,9679225.0,11050548.0,9653457.0,9323642.0,9724876.0,9565041.0,8890254.0,10112568.0,10369084.0,11216336.0,11706855.0,12067901.0,12274679.0,13404096.0,12232606.0,13249932.0,10499534.0,11759118.0,11710059.0,11488631.0
2020,6546097.0,7171626.0,7222510.0,7504957.0,8103973.0,7981817.0,8710507.0,9085250.0,9803515.0,12509159.0,12356576.0,11702635.0,12630879.0,11074133.0,9508899.0,9465682.0,9248027.0,10582164.0,9276123.0,8543426.0,9404632.0,9072006.0,8661247.0,9641325.0,9924785.0,10903672.0
